 Number of T =  74  Number of rho = 100  Number of materials =   9
 TOPS results for  Solar           on Apr 23, 2026
 Opacities in cm**2/gm, T in keV, density in gm/cc
WARNING - Requested densities listed below went off table boundaries
  Temp        Den Req     Den Used
  5.0000E-04  4.3288E+01  3.6140E+01
  5.0000E-04  5.3367E+01  3.6140E+01
  5.0000E-04  6.5793E+01  3.6140E+01
  5.0000E-04  8.1113E+01  3.6140E+01
  5.0000E-04  1.0000E+02  3.6140E+01
  6.0000E-04  5.3367E+01  4.7263E+01
  6.0000E-04  6.5793E+01  4.7263E+01
  6.0000E-04  8.1113E+01  4.7263E+01
  6.0000E-04  1.0000E+02  4.7263E+01
  8.0000E-04  8.1113E+01  7.2329E+01
  8.0000E-04  1.0000E+02  7.2329E+01
Normalized composition for requested elements
No. Fraction Mass Fraction  At. No.  Chem. Sym.  Mat ID.
  9.0728E-01   7.0232E-01      1         H         4525
  9.1389E-02   2.8093E-01      2         He        4675
  7.8388E-04   9.6318E-03      8         O         4105
  3.2631E-04   3.0099E-03      6         C         4387
  7.1213E-05   1.1036E-03     10         Ne        4145
  3.0412E-05   1.3043E-03     26         Fe        3412
  6.5289E-05   7.0232E-04      7         N         4005
  2.7910E-05   6.0199E-04     14         Si        4183
  2.1500E-05   4.0132E-04     12         Mg        4682
Temperature grid used the following  74 points
  5.0000E-04  6.0000E-04  8.0000E-04  1.0000E-03  1.2500E-03  1.5000E-03
  2.0000E-03  2.5000E-03  3.0000E-03  3.5000E-03  4.0000E-03  5.0000E-03
  6.0000E-03  7.0000E-03  8.0000E-03  9.0000E-03  1.0000E-02  1.2500E-02
  1.5000E-02  2.0000E-02  2.5000E-02  3.0000E-02  4.0000E-02  5.0000E-02
  6.0000E-02  7.0000E-02  8.0000E-02  9.0000E-02  1.0000E-01  1.2500E-01
  1.5000E-01  1.7500E-01  2.0000E-01  2.2500E-01  2.5000E-01  2.7500E-01
  3.0000E-01  3.5000E-01  4.0000E-01  4.5000E-01  5.0000E-01  5.5000E-01
  6.0000E-01  6.5000E-01  7.0000E-01  8.0000E-01  9.0000E-01  1.0000E+00
  1.1250E+00  1.2500E+00  1.3750E+00  1.5000E+00  1.6250E+00  1.7500E+00
  1.8750E+00  2.0000E+00  2.1250E+00  2.2500E+00  2.3750E+00  2.5000E+00
  2.6250E+00  2.7500E+00  3.0000E+00  3.5000E+00  4.0000E+00  5.0000E+00
  6.0000E+00  8.0000E+00  1.0000E+01  1.5000E+01  2.5000E+01  4.0000E+01
  6.0000E+01  1.0000E+02
Density grid used the following 100 points
  1.0000E-07  1.2328E-07  1.5199E-07  1.8738E-07  2.3101E-07  2.8480E-07
  3.5112E-07  4.3288E-07  5.3367E-07  6.5793E-07  8.1113E-07  1.0000E-06
  1.2328E-06  1.5199E-06  1.8738E-06  2.3101E-06  2.8480E-06  3.5112E-06
  4.3288E-06  5.3367E-06  6.5793E-06  8.1113E-06  1.0000E-05  1.2328E-05
  1.5199E-05  1.8738E-05  2.3101E-05  2.8480E-05  3.5112E-05  4.3288E-05
  5.3367E-05  6.5793E-05  8.1113E-05  1.0000E-04  1.2328E-04  1.5199E-04
  1.8738E-04  2.3101E-04  2.8480E-04  3.5112E-04  4.3288E-04  5.3367E-04
  6.5793E-04  8.1113E-04  1.0000E-03  1.2328E-03  1.5199E-03  1.8738E-03
  2.3101E-03  2.8480E-03  3.5112E-03  4.3288E-03  5.3367E-03  6.5793E-03
  8.1113E-03  1.0000E-02  1.2328E-02  1.5199E-02  1.8738E-02  2.3101E-02
  2.8480E-02  3.5112E-02  4.3288E-02  5.3367E-02  6.5793E-02  8.1113E-02
  1.0000E-01  1.2328E-01  1.5199E-01  1.8738E-01  2.3101E-01  2.8480E-01
  3.5112E-01  4.3288E-01  5.3367E-01  6.5793E-01  8.1113E-01  1.0000E+00
  1.2328E+00  1.5199E+00  1.8738E+00  2.3101E+00  2.8480E+00  3.5112E+00
  4.3288E+00  5.3367E+00  6.5793E+00  8.1113E+00  1.0000E+01  1.2328E+01
  1.5199E+01  1.8738E+01  2.3101E+01  2.8480E+01  3.5112E+01  4.3288E+01
  5.3367E+01  6.5793E+01  8.1113E+01  1.0000E+02
Rosseland and Planck opacities and free electrons
 Density     Ross opa    Planck opa  No. Free    Av Sq Free  T=  5.0000E-04
  1.0000E-07  1.8263E-01  2.4806E+02  2.6216E-04  2.6216E-04
  1.2328E-07  2.1282E-01  2.5242E+02  2.0998E-04  2.0998E-04
  1.5199E-07  2.3751E-01  2.5316E+02  2.0441E-04  2.0441E-04
  1.8738E-07  2.6778E-01  2.5407E+02  1.9754E-04  1.9754E-04
  2.3101E-07  3.0492E-01  2.5519E+02  1.8907E-04  1.8907E-04
  2.8480E-07  3.5054E-01  2.5658E+02  1.7863E-04  1.7863E-04
  3.5112E-07  4.0662E-01  2.5828E+02  1.6576E-04  1.6576E-04
  4.3288E-07  4.7561E-01  2.6038E+02  1.4989E-04  1.4989E-04
  5.3367E-07  5.6051E-01  2.6297E+02  1.3032E-04  1.3032E-04
  6.5793E-07  6.5201E-01  2.6552E+02  1.2048E-04  1.2048E-04
  8.1113E-07  7.5587E-01  2.6826E+02  1.1703E-04  1.1703E-04
  1.0000E-06  8.8287E-01  2.7164E+02  1.1277E-04  1.1277E-04
  1.2328E-06  1.0385E+00  2.7581E+02  1.0753E-04  1.0753E-04
  1.5199E-06  1.2296E+00  2.8095E+02  1.0106E-04  1.0106E-04
  1.8738E-06  1.4645E+00  2.8729E+02  9.3084E-05  9.3084E-05
  2.3101E-06  1.7500E+00  2.9471E+02  8.3947E-05  8.3947E-05
  2.8480E-06  2.0529E+00  2.9855E+02  8.1987E-05  8.1987E-05
  3.5112E-06  2.4211E+00  3.0328E+02  7.9570E-05  7.9570E-05
  4.3288E-06  2.8709E+00  3.0911E+02  7.6590E-05  7.6590E-05
  5.3367E-06  3.4217E+00  3.1631E+02  7.2916E-05  7.2916E-05
  6.5793E-06  4.0974E+00  3.2517E+02  6.8387E-05  6.8387E-05
  8.1113E-06  4.9271E+00  3.3610E+02  6.2803E-05  6.2803E-05
  1.0000E-05  5.8258E+00  3.3907E+02  6.0474E-05  6.0474E-05
  1.2328E-05  6.8348E+00  3.4011E+02  5.8735E-05  5.8735E-05
  1.5199E-05  8.0397E+00  3.4140E+02  5.6591E-05  5.6591E-05
  1.8738E-05  9.4931E+00  3.4298E+02  5.3948E-05  5.3948E-05
  2.3101E-05  1.1251E+01  3.4494E+02  5.0689E-05  5.0689E-05
  2.8480E-05  1.3371E+01  3.4735E+02  4.6672E-05  4.6672E-05
  3.5112E-05  1.5135E+01  3.5132E+02  4.3479E-05  4.3479E-05
  4.3288E-05  1.6107E+01  3.5776E+02  4.2229E-05  4.2229E-05
  5.3367E-05  1.7248E+01  3.6570E+02  4.0690E-05  4.0690E-05
  6.5793E-05  1.8594E+01  3.7549E+02  3.8791E-05  3.8791E-05
  8.1113E-05  2.0186E+01  3.8755E+02  3.6450E-05  3.6450E-05
  1.0000E-04  2.2074E+01  4.0243E+02  3.3565E-05  3.3565E-05
  1.2328E-04  2.4320E+01  4.2077E+02  3.0007E-05  3.0007E-05
  1.5199E-04  2.6086E+01  4.3261E+02  2.7274E-05  2.7274E-05
  1.8738E-04  2.6764E+01  4.3045E+02  2.6479E-05  2.6479E-05
  2.3101E-04  2.7516E+01  4.2777E+02  2.5499E-05  2.5499E-05
  2.8480E-04  2.8337E+01  4.2448E+02  2.4290E-05  2.4290E-05
  3.5112E-04  2.9221E+01  4.2042E+02  2.2800E-05  2.2800E-05
  4.3288E-04  3.0154E+01  4.1541E+02  2.0962E-05  2.0962E-05
  5.3367E-04  3.1117E+01  4.0923E+02  1.8697E-05  1.8697E-05
  6.5793E-04  3.2074E+01  4.0162E+02  1.5905E-05  1.5905E-05
  8.1113E-04  3.2961E+01  3.9662E+02  1.4187E-05  1.4187E-05
  1.0000E-03  3.3941E+01  3.9482E+02  1.3780E-05  1.3780E-05
  1.2328E-03  3.5110E+01  3.9258E+02  1.3278E-05  1.3278E-05
  1.5199E-03  3.6497E+01  3.8983E+02  1.2659E-05  1.2659E-05
  1.8738E-03  3.8131E+01  3.8642E+02  1.1896E-05  1.1896E-05
  2.3101E-03  4.0040E+01  3.8225E+02  1.0955E-05  1.0955E-05
  2.8480E-03  4.2236E+01  3.7710E+02  9.7948E-06  9.7948E-06
  3.5112E-03  4.4692E+01  3.7074E+02  8.3648E-06  8.3648E-06
  4.3288E-03  4.7131E+01  3.6292E+02  6.6018E-06  6.6018E-06
  5.3367E-03  4.9445E+01  3.6527E+02  6.2960E-06  6.2960E-06
  6.5793E-03  5.2296E+01  3.6933E+02  6.0973E-06  6.0973E-06
  8.1113E-03  5.5755E+01  3.7437E+02  5.8522E-06  5.8522E-06
  1.0000E-02  5.9944E+01  3.8054E+02  5.5502E-06  5.5502E-06
  1.2328E-02  6.5008E+01  3.8815E+02  5.1777E-06  5.1777E-06
  1.5199E-02  7.1116E+01  3.9758E+02  4.7186E-06  4.7186E-06
  1.8738E-02  7.8465E+01  4.0915E+02  4.1526E-06  4.1526E-06
  2.3101E-02  8.7275E+01  4.2347E+02  3.4547E-06  3.4547E-06
  2.8480E-02  9.6203E+01  4.3883E+02  2.8829E-06  2.8829E-06
  3.5112E-02  1.0357E+02  4.5274E+02  2.8003E-06  2.8003E-06
  4.3288E-02  1.1246E+02  4.6988E+02  2.6985E-06  2.6985E-06
  5.3367E-02  1.2319E+02  4.9101E+02  2.5729E-06  2.5729E-06
  6.5793E-02  1.3610E+02  5.1692E+02  2.4181E-06  2.4181E-06
  8.1113E-02  1.5160E+02  5.4899E+02  2.2273E-06  2.2273E-06
  1.0000E-01  1.7016E+02  5.8851E+02  1.9920E-06  1.9920E-06
  1.2328E-01  1.9278E+02  6.3856E+02  1.7182E-06  1.7182E-06
  1.5199E-01  2.3056E+02  7.2650E+02  1.7615E-06  1.7615E-06
  1.8738E-01  2.7481E+02  8.3441E+02  1.8148E-06  1.8148E-06
  2.3101E-01  3.2663E+02  9.6713E+02  1.8806E-06  1.8806E-06
  2.8480E-01  3.8705E+02  1.1298E+03  1.9617E-06  1.9617E-06
  3.5112E-01  6.0660E+02  1.8861E+03  3.0338E-06  3.0338E-06
  4.3288E-01  1.1477E+03  4.4183E+03  6.7124E-06  6.7124E-06
  5.3367E-01  5.6710E+03  2.9098E+04  4.0624E-05  4.0624E-05
  6.5793E-01  8.2164E+04  3.1772E+05  5.1327E-04  5.1327E-04
  8.1113E-01  1.0173E+06  1.5526E+06  7.5806E-03  7.5806E-03
  1.0000E+00  2.0968E+06  2.1763E+06  7.5087E-02  7.5155E-02
  1.2328E+00  1.4715E+06  1.4783E+06  4.6249E-01  4.6385E-01
  1.5199E+00  2.9770E+05  2.9825E+05  9.6175E-01  9.6551E-01
  1.8738E+00  2.4767E+05  2.4804E+05  9.7182E-01  9.7650E-01
  2.3101E+00  2.0828E+05  2.0853E+05  9.8423E-01  9.9005E-01
  2.8480E+00  1.7515E+05  1.7532E+05  9.9214E-01  9.9932E-01
  3.5112E+00  1.4420E+05  1.4433E+05  9.9645E-01  1.0053E+00
  4.3288E+00  1.1467E+05  1.1477E+05  1.0018E+00  1.0126E+00
  5.3367E+00  9.4450E+04  9.4515E+04  1.0077E+00  1.0294E+00
  6.5793E+00  7.9829E+04  7.9873E+04  1.0147E+00  1.0529E+00
  8.1113E+00  6.7970E+04  6.7999E+04  1.0234E+00  1.0819E+00
  1.0000E+01  5.8728E+04  5.8749E+04  1.0328E+00  1.1134E+00
  1.2328E+01  5.1791E+04  5.1807E+04  1.0399E+00  1.1372E+00
  1.5199E+01  4.4749E+04  4.4760E+04  1.0485E+00  1.1665E+00
  1.8738E+01  3.7547E+04  3.7555E+04  1.0560E+00  1.1916E+00
  2.3101E+01  3.0348E+04  3.0353E+04  1.0607E+00  1.2066E+00
  2.8480E+01  2.3916E+04  2.3920E+04  1.0664E+00  1.2250E+00
  3.5112E+01  1.8615E+04  1.8617E+04  1.0734E+00  1.2478E+00
  4.3288E+01  1.8086E+04  1.8088E+04  1.0745E+00  1.2513E+00
  5.3367E+01  1.8086E+04  1.8088E+04  1.0745E+00  1.2513E+00
  6.5793E+01  1.8086E+04  1.8088E+04  1.0745E+00  1.2513E+00
  8.1113E+01  1.8086E+04  1.8088E+04  1.0745E+00  1.2513E+00
  1.0000E+02  1.8086E+04  1.8088E+04  1.0745E+00  1.2513E+00
Rosseland and Planck opacities and free electrons
 Density     Ross opa    Planck opa  No. Free    Av Sq Free  T=  6.0000E-04
  1.0000E-07  1.3853E+00  2.3686E+02  2.7257E-03  2.7257E-03
  1.2328E-07  1.4821E+00  2.3770E+02  2.2338E-03  2.2338E-03
  1.5199E-07  1.5288E+00  2.3870E+02  1.6786E-03  1.6786E-03
  1.8738E-07  1.6311E+00  2.3942E+02  1.6374E-03  1.6374E-03
  2.3101E-07  1.7561E+00  2.4032E+02  1.5867E-03  1.5867E-03
  2.8480E-07  1.9087E+00  2.4142E+02  1.5242E-03  1.5242E-03
  3.5112E-07  2.0951E+00  2.4278E+02  1.4470E-03  1.4471E-03
  4.3288E-07  2.3230E+00  2.4446E+02  1.3520E-03  1.3520E-03
  5.3367E-07  2.6019E+00  2.4653E+02  1.2348E-03  1.2348E-03
  6.5793E-07  2.9433E+00  2.4908E+02  1.0903E-03  1.0903E-03
  8.1113E-07  3.3615E+00  2.5222E+02  9.1216E-04  9.1216E-04
  1.0000E-06  3.8741E+00  2.5610E+02  6.9255E-04  6.9255E-04
  1.2328E-06  4.2084E+00  2.5918E+02  6.5495E-04  6.5496E-04
  1.5199E-06  4.5841E+00  2.6280E+02  6.3466E-04  6.3466E-04
  1.8738E-06  5.0433E+00  2.6725E+02  6.0964E-04  6.0964E-04
  2.3101E-06  5.6053E+00  2.7274E+02  5.7879E-04  5.7879E-04
  2.8480E-06  6.2937E+00  2.7951E+02  5.4076E-04  5.4076E-04
  3.5112E-06  7.1374E+00  2.8785E+02  4.9388E-04  4.9388E-04
  4.3288E-06  8.1722E+00  2.9814E+02  4.3607E-04  4.3608E-04
  5.3367E-06  9.4419E+00  3.1082E+02  3.6481E-04  3.6482E-04
  6.5793E-06  1.0891E+01  3.2622E+02  2.8991E-04  2.8991E-04
  8.1113E-06  1.1953E+01  3.4369E+02  2.8207E-04  2.8207E-04
  1.0000E-05  1.3250E+01  3.6523E+02  2.7240E-04  2.7240E-04
  1.2328E-05  1.4836E+01  3.9178E+02  2.6048E-04  2.6048E-04
  1.5199E-05  1.6778E+01  4.2451E+02  2.4579E-04  2.4579E-04
  1.8738E-05  1.9158E+01  4.6486E+02  2.2767E-04  2.2767E-04
  2.3101E-05  2.2075E+01  5.1461E+02  2.0534E-04  2.0534E-04
  2.8480E-05  2.5653E+01  5.7595E+02  1.7780E-04  1.7780E-04
  3.5112E-05  3.0042E+01  6.5156E+02  1.4386E-04  1.4386E-04
  4.3288E-05  3.3340E+01  6.9683E+02  1.3951E-04  1.3951E-04
  5.3367E-05  3.7324E+01  7.5177E+02  1.3483E-04  1.3483E-04
  6.5793E-05  4.2190E+01  8.1949E+02  1.2907E-04  1.2907E-04
  8.1113E-05  4.8141E+01  9.0300E+02  1.2195E-04  1.2195E-04
  1.0000E-04  5.5426E+01  1.0059E+03  1.1319E-04  1.1319E-04
  1.2328E-04  6.4349E+01  1.1329E+03  1.0238E-04  1.0238E-04
  1.5199E-04  7.5280E+01  1.2893E+03  8.9053E-05  8.9054E-05
  1.8738E-04  8.6445E+01  1.4071E+03  7.8386E-05  7.8386E-05
  2.3101E-04  9.5904E+01  1.4102E+03  7.6115E-05  7.6115E-05
  2.8480E-04  1.0744E+02  1.4141E+03  7.3315E-05  7.3316E-05
  3.5112E-04  1.2152E+02  1.4189E+03  6.9864E-05  6.9864E-05
  4.3288E-04  1.3872E+02  1.4249E+03  6.5609E-05  6.5609E-05
  5.3367E-04  1.5975E+02  1.4322E+03  6.0364E-05  6.0364E-05
  6.5793E-04  1.8545E+02  1.4412E+03  5.3896E-05  5.3897E-05
  8.1113E-04  2.1682E+02  1.4523E+03  4.5924E-05  4.5924E-05
  1.0000E-03  2.2025E+02  1.4271E+03  4.4122E-05  4.4122E-05
  1.2328E-03  2.2073E+02  1.3924E+03  4.2675E-05  4.2675E-05
  1.5199E-03  2.2083E+02  1.3495E+03  4.0891E-05  4.0891E-05
  1.8738E-03  2.2029E+02  1.2967E+03  3.8692E-05  3.8692E-05
  2.3101E-03  2.1876E+02  1.2316E+03  3.5981E-05  3.5981E-05
  2.8480E-03  2.1573E+02  1.1513E+03  3.2639E-05  3.2639E-05
  3.5112E-03  2.1043E+02  1.0523E+03  2.8518E-05  2.8518E-05
  4.3288E-03  2.0169E+02  9.3030E+02  2.3439E-05  2.3439E-05
  5.3367E-03  2.0561E+02  9.2975E+02  2.2696E-05  2.2696E-05
  6.5793E-03  2.1079E+02  9.3389E+02  2.1958E-05  2.1958E-05
  8.1113E-03  2.1693E+02  9.3901E+02  2.1048E-05  2.1048E-05
  1.0000E-02  2.2416E+02  9.4522E+02  1.9926E-05  1.9926E-05
  1.2328E-02  2.3256E+02  9.5298E+02  1.8543E-05  1.8543E-05
  1.5199E-02  2.4212E+02  9.6254E+02  1.6837E-05  1.6837E-05
  1.8738E-02  2.5248E+02  9.7446E+02  1.4735E-05  1.4735E-05
  2.3101E-02  2.6201E+02  9.8917E+02  1.2143E-05  1.2143E-05
  2.8480E-02  2.7829E+02  1.0222E+03  1.0880E-05  1.0880E-05
  3.5112E-02  3.0454E+02  1.0725E+03  1.0580E-05  1.0580E-05
  4.3288E-02  3.3590E+02  1.1345E+03  1.0209E-05  1.0209E-05
  5.3367E-02  3.7330E+02  1.2109E+03  9.7521E-06  9.7521E-06
  6.5793E-02  4.1781E+02  1.3050E+03  9.1888E-06  9.1888E-06
  8.1113E-02  4.7065E+02  1.4214E+03  8.4944E-06  8.4944E-06
  1.0000E-01  5.4343E+02  1.5894E+03  7.9518E-06  7.9518E-06
  1.2328E-01  6.6643E+02  1.8972E+03  8.5238E-06  8.5238E-06
  1.5199E-01  8.0763E+02  2.2743E+03  9.2290E-06  9.2290E-06
  1.8738E-01  9.7039E+02  2.7348E+03  1.0098E-05  1.0098E-05
  2.3101E-01  1.5347E+03  4.7429E+03  1.6227E-05  1.6227E-05
  2.8480E-01  3.2667E+03  1.2429E+04  4.0629E-05  4.0629E-05
  3.5112E-01  1.9318E+04  8.6326E+04  2.7707E-04  2.7707E-04
  4.3288E-01  2.6531E+05  7.5509E+05  3.7378E-03  3.7378E-03
  5.3367E-01  1.6426E+06  1.9391E+06  4.6575E-02  4.6587E-02
  6.5793E-01  1.8251E+06  1.8605E+06  3.0620E-01  3.0641E-01
  8.1113E-01  5.0762E+05  5.0996E+05  9.3630E-01  9.3832E-01
  1.0000E+00  4.2556E+05  4.2740E+05  9.4321E-01  9.4572E-01
  1.2328E+00  3.5642E+05  3.5766E+05  9.5172E-01  9.5485E-01
  1.5199E+00  3.0147E+05  3.0232E+05  9.6222E-01  9.6611E-01
  1.8738E+00  2.4918E+05  2.4974E+05  9.7218E-01  9.7698E-01
  2.3101E+00  2.0354E+05  2.0390E+05  9.8178E-01  9.8770E-01
  2.8480E+00  1.6764E+05  1.6788E+05  9.9362E-01  1.0009E+00
  3.5112E+00  1.4089E+05  1.4105E+05  1.0035E+00  1.0140E+00
  4.3288E+00  1.1871E+05  1.1884E+05  1.0062E+00  1.0235E+00
  5.3367E+00  9.8219E+04  9.8309E+04  1.0095E+00  1.0354E+00
  6.5793E+00  8.0751E+04  8.0818E+04  1.0147E+00  1.0532E+00
  8.1113E+00  6.7090E+04  6.7134E+04  1.0224E+00  1.0790E+00
  1.0000E+01  5.7186E+04  5.7216E+04  1.0318E+00  1.1107E+00
  1.2328E+01  5.0006E+04  5.0027E+04  1.0434E+00  1.1499E+00
  1.5199E+01  4.3087E+04  4.3102E+04  1.0493E+00  1.1691E+00
  1.8738E+01  3.7406E+04  3.7417E+04  1.0563E+00  1.1921E+00
  2.3101E+01  3.2002E+04  3.2011E+04  1.0640E+00  1.2171E+00
  2.8480E+01  2.5749E+04  2.5755E+04  1.0675E+00  1.2288E+00
  3.5112E+01  2.0661E+04  2.0665E+04  1.0720E+00  1.2433E+00
  4.3288E+01  1.6355E+04  1.6358E+04  1.0774E+00  1.2611E+00
  5.3367E+01  1.4781E+04  1.4783E+04  1.0800E+00  1.2697E+00
  6.5793E+01  1.4781E+04  1.4783E+04  1.0800E+00  1.2697E+00
  8.1113E+01  1.4781E+04  1.4783E+04  1.0800E+00  1.2697E+00
  1.0000E+02  1.4781E+04  1.4783E+04  1.0800E+00  1.2697E+00
Rosseland and Planck opacities and free electrons
 Density     Ross opa    Planck opa  No. Free    Av Sq Free  T=  8.0000E-04
  1.0000E-07  3.0305E+01  2.8141E+04  5.2017E-02  5.2018E-02
  1.2328E-07  3.1790E+01  2.8478E+04  4.9210E-02  4.9210E-02
  1.5199E-07  3.3578E+01  2.8894E+04  4.5748E-02  4.5749E-02
  1.8738E-07  3.5728E+01  2.9407E+04  4.1481E-02  4.1481E-02
  2.3101E-07  3.8310E+01  3.0039E+04  3.6219E-02  3.6220E-02
  2.8480E-07  4.1408E+01  3.0818E+04  2.9733E-02  2.9733E-02
  3.5112E-07  4.4877E+01  3.1685E+04  2.2532E-02  2.2532E-02
  4.3288E-07  4.6547E+01  3.1775E+04  2.1990E-02  2.1991E-02
  5.3367E-07  4.8570E+01  3.1884E+04  2.1322E-02  2.1322E-02
  6.5793E-07  5.1018E+01  3.2020E+04  2.0499E-02  2.0499E-02
  8.1113E-07  5.3976E+01  3.2187E+04  1.9483E-02  1.9484E-02
  1.0000E-06  5.7546E+01  3.2392E+04  1.8232E-02  1.8232E-02
  1.2328E-06  6.1852E+01  3.2646E+04  1.6688E-02  1.6689E-02
  1.5199E-06  6.7038E+01  3.2959E+04  1.4786E-02  1.4786E-02
  1.8738E-06  7.3282E+01  3.3345E+04  1.2440E-02  1.2440E-02
  2.3101E-06  8.0787E+01  3.3820E+04  9.5487E-03  9.5488E-03
  2.8480E-06  8.5794E+01  3.3986E+04  8.4782E-03  8.4783E-03
  3.5112E-06  9.0134E+01  3.4009E+04  8.2418E-03  8.2419E-03
  4.3288E-06  9.5404E+01  3.4038E+04  7.9503E-03  7.9504E-03
  5.3367E-06  1.0180E+02  3.4073E+04  7.5909E-03  7.5910E-03
  6.5793E-06  1.0955E+02  3.4116E+04  7.1478E-03  7.1479E-03
  8.1113E-06  1.1894E+02  3.4169E+04  6.6016E-03  6.6017E-03
  1.0000E-05  1.3032E+02  3.4235E+04  5.9282E-03  5.9283E-03
  1.2328E-05  1.4410E+02  3.4315E+04  5.0980E-03  5.0981E-03
  1.5199E-05  1.6077E+02  3.4415E+04  4.0745E-03  4.0745E-03
  1.8738E-05  1.7623E+02  3.4462E+04  3.2835E-03  3.2835E-03
  2.3101E-05  1.8626E+02  3.4375E+04  3.1979E-03  3.1980E-03
  2.8480E-05  1.9848E+02  3.4268E+04  3.0924E-03  3.0925E-03
  3.5112E-05  2.1336E+02  3.4136E+04  2.9624E-03  2.9624E-03
  4.3288E-05  2.3146E+02  3.3973E+04  2.8021E-03  2.8021E-03
  5.3367E-05  2.5347E+02  3.3773E+04  2.6044E-03  2.6044E-03
  6.5793E-05  2.8022E+02  3.3525E+04  2.3607E-03  2.3607E-03
  8.1113E-05  3.1270E+02  3.3221E+04  2.0602E-03  2.0603E-03
  1.0000E-04  3.5207E+02  3.2845E+04  1.6898E-03  1.6899E-03
  1.2328E-04  3.9558E+02  3.2425E+04  1.3000E-03  1.3000E-03
  1.5199E-04  4.2123E+02  3.2197E+04  1.2672E-03  1.2672E-03
  1.8738E-04  4.5242E+02  3.1915E+04  1.2266E-03  1.2266E-03
  2.3101E-04  4.9037E+02  3.1569E+04  1.1767E-03  1.1767E-03
  2.8480E-04  5.3652E+02  3.1141E+04  1.1151E-03  1.1151E-03
  3.5112E-04  5.9268E+02  3.0614E+04  1.0391E-03  1.0391E-03
  4.3288E-04  6.6099E+02  2.9964E+04  9.4551E-04  9.4552E-04
  5.3367E-04  7.4407E+02  2.9164E+04  8.3009E-04  8.3009E-04
  6.5793E-04  8.4502E+02  2.8176E+04  6.8779E-04  6.8779E-04
  8.1113E-04  9.5784E+02  2.7113E+04  5.3601E-04  5.3601E-04
  1.0000E-03  1.0249E+03  2.6934E+04  5.2204E-04  5.2205E-04
  1.2328E-03  1.1067E+03  2.6714E+04  5.0483E-04  5.0483E-04
  1.5199E-03  1.2067E+03  2.6441E+04  4.8360E-04  4.8361E-04
  1.8738E-03  1.3287E+03  2.6106E+04  4.5744E-04  4.5744E-04
  2.3101E-03  1.4774E+03  2.5692E+04  4.2517E-04  4.2518E-04
  2.8480E-03  1.6588E+03  2.5183E+04  3.8540E-04  3.8541E-04
  3.5112E-03  1.8797E+03  2.4554E+04  3.3637E-04  3.3637E-04
  4.3288E-03  2.1484E+03  2.3780E+04  2.7592E-04  2.7592E-04
  5.3367E-03  2.3066E+03  2.3083E+04  2.3614E-04  2.3614E-04
  6.5793E-03  2.2910E+03  2.2545E+04  2.3026E-04  2.3026E-04
  8.1113E-03  2.2712E+03  2.1883E+04  2.2302E-04  2.2302E-04
  1.0000E-02  2.2459E+03  2.1066E+04  2.1408E-04  2.1408E-04
  1.2328E-02  2.2134E+03  2.0058E+04  2.0307E-04  2.0307E-04
  1.5199E-02  2.1717E+03  1.8816E+04  1.8949E-04  1.8949E-04
  1.8738E-02  2.1177E+03  1.7284E+04  1.7275E-04  1.7275E-04
  2.3101E-02  2.0475E+03  1.5397E+04  1.5212E-04  1.5212E-04
  2.8480E-02  1.9554E+03  1.3072E+04  1.2667E-04  1.2667E-04
  3.5112E-02  1.8331E+03  1.0207E+04  9.5307E-05  9.5307E-05
  4.3288E-02  1.9263E+03  9.4421E+03  8.5336E-05  8.5337E-05
  5.3367E-02  2.1639E+03  1.0045E+04  8.9168E-05  8.9169E-05
  6.5793E-02  2.4246E+03  1.0785E+04  9.3893E-05  9.3893E-05
  8.1113E-02  2.6874E+03  1.1685E+04  9.9717E-05  9.9717E-05
  1.0000E-01  3.4506E+03  1.4580E+04  1.2292E-04  1.2292E-04
  1.2328E-01  4.4218E+03  1.8522E+04  1.5565E-04  1.5565E-04
  1.5199E-01  6.6983E+03  2.8608E+04  2.3462E-04  2.3462E-04
  1.8738E-01  1.1211E+04  4.8805E+04  3.9073E-04  3.9073E-04
  2.3101E-01  2.5253E+04  1.0664E+05  8.2135E-04  8.2135E-04
  2.8480E-01  8.2229E+04  3.0029E+05  2.3080E-03  2.3080E-03
  3.5112E-01  2.7376E+05  7.6536E+05  7.5656E-03  7.5656E-03
  4.3288E-01  9.0420E+05  1.4681E+06  2.8040E-02  2.8041E-02
  5.3367E-01  1.8413E+06  1.9635E+06  1.6938E-01  1.6948E-01
  6.5793E-01  1.5545E+06  1.5870E+06  4.3477E-01  4.3526E-01
  8.1113E-01  5.9855E+05  6.0370E+05  8.8221E-01  8.8427E-01
  1.0000E+00  4.2428E+05  4.2721E+05  9.4639E-01  9.4912E-01
  1.2328E+00  3.6187E+05  3.6393E+05  9.5667E-01  9.6005E-01
  1.5199E+00  2.9967E+05  3.0122E+05  9.6507E-01  9.6924E-01
  1.8738E+00  2.4635E+05  2.4744E+05  9.7543E-01  9.8057E-01
  2.3101E+00  2.0390E+05  2.0460E+05  9.8820E-01  9.9454E-01
  2.8480E+00  1.6789E+05  1.6835E+05  9.9561E-01  1.0043E+00
  3.5112E+00  1.3828E+05  1.3859E+05  9.9906E-01  1.0112E+00
  4.3288E+00  1.1568E+05  1.1588E+05  1.0033E+00  1.0197E+00
